run_id	stage_key	implementation_id	attempt_tag	status	qc_path	qc_status	started_at	ended_at	notes
ENCSR307SHM	15_stage15c_fullscale_preflight		77539f0c4cda0e9b	PASS	/mnt/intelssd/rnatr_project/qc/15_stage15c_fullscale_preflight/ENCSR307SHM/v0.1.0/stage15c_fullscale_preflight.qc.tsv	PASS		2026-08-09T11:40:07+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM	ENCSR307SHM		c8f31fedc982512f	OBSERVED	/mnt/intelssd/rnatr_project/qc/ENCSR307SHM/ENCFF260PGB.pilot100k_acceptance.tsv			2026-08-03T02:08:24+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_full5312696_mm2splice_v1	11_mapping		1ae0ebfe7460b9e2	OBSERVED	/mnt/intelssd/rnatr_project/qc/11_mapping/ENCSR307SHM_full5312696_mm2splice_v1/ENCSR307SHM_full5312696_mm2splice_v1.read_id_parity.tsv			2026-08-09T09:09:46+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_full5312696_mm2splice_v1	15C_FULL_MAPPING	impl_stage15c_full_mapping_v0_1_0	v0.1.0	PASS	/mnt/intelssd/rnatr_project/qc/11_mapping/ENCSR307SHM_full5312696_mm2splice_v1/ENCSR307SHM_full5312696_mm2splice_v1.mapping_qc.tsv	PASS			Full mapping and read-ID parity PASS.
ENCSR307SHM_pilot100k_mm2splice_v1	11_anchor_block_validation		4be430c4d76d949c	PASS	/mnt/intelssd/rnatr_project/qc/11_anchor_block_validation/ENCSR307SHM_pilot100k_mm2splice_v1/anchor_block_validation.qc.tsv	PASS		2026-08-03T13:23:16+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_aou_stat_semantics_rna_length_comparison		14eee308252a9a3a	PASS	/mnt/intelssd/rnatr_project/qc/11_aou_stat_semantics_rna_length_comparison/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_aou_stat_semantics_rna_length_comparison_v0.1.1/sha256_596bb9f62a0ea1cf1c58aeba5d0dac4117d6f1174348c94bd6225b2da604458c/aou_stat_semantics_rna_length_comparison.qc.tsv	PASS		2026-08-06T00:36:29+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_assignment		95e40f34e7c19e9c	PASS	/mnt/intelssd/rnatr_project/qc/11_assignment/ENCSR307SHM_pilot100k_mm2splice_v1/target_assignment_qc.tsv	PASS		2026-08-03T05:57:05+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_bulk_longread_population_reference_acquisition		73c8c365fc9bd26a	PASS	/mnt/intelssd/rnatr_project/qc/11_bulk_longread_population_reference_acquisition/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_bulk_longread_population_reference_acquisition_v0.1.1/20260805T132615Z_3bcb8fa068ec/bulk_longread_population_reference_acquisition.qc.tsv	PASS		2026-08-05T15:22:37+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_bulk_longread_reference_crosswalk_coverage		e9b691065dab8ac9	PASS	/mnt/intelssd/rnatr_project/qc/11_bulk_longread_reference_crosswalk_coverage/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_bulk_longread_reference_crosswalk_coverage_v0.1.0/sha256_4ac07dda0d9c2e5ab4f76ba0ef59e919a34be9bb501929ecd6b6709f59808b54/bulk_longread_reference_crosswalk_coverage.qc.tsv	PASS		2026-08-05T16:53:32+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_candidates		0ab608c9ee383922	PASS	/mnt/intelssd/rnatr_project/qc/11_candidates/ENCSR307SHM_pilot100k_mm2splice_v1/candidate_materialization_qc.tsv	PASS		2026-08-03T06:02:31+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_contract_integrity_audit		2ea66e53b19bc215	PASS	/mnt/intelssd/rnatr_project/qc/11_contract_integrity_audit/ENCSR307SHM_pilot100k_mm2splice_v1/contract_integrity_audit.qc.tsv	PASS		2026-08-03T16:18:28+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_equalized_100k_mapping		7acf2cb4c14de686	PASS	/mnt/intelssd/rnatr_project/qc/11_equalized_100k_mapping/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_equalized_100k_mm2splice_mapping_v0.1.1/equalized_100k_mapping.qc.tsv	PASS		2026-08-06T08:35:46+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_equalized_100k_read_pilot_builder		1571a2c406c9fafb	PASS	/mnt/intelssd/rnatr_project/qc/11_equalized_100k_read_pilot_builder/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_equalized_100k_read_pilot_builder_v0.1.0/20260806T081318Z/equalized_100k_read_pilot_builder.qc.tsv	PASS		2026-08-06T08:13:43+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_exact_events		cc41014cb3b4619d	PASS	/mnt/intelssd/rnatr_project/qc/11_exact_events/ENCSR307SHM_pilot100k_mm2splice_v1/exact_repeat_event_model_qc.tsv	PASS		2026-08-03T10:28:54+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_exact_producer_script_discovery		c04977e93fbb30a1	PASS	/mnt/intelssd/rnatr_project/qc/11_exact_producer_script_discovery/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_exact_producer_script_discovery_v0.1.0/exact_producer_script_discovery.qc.tsv	PASS		2026-08-06T09:43:14+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_extreme_nonexact		00eb312c020458a1	PASS	/mnt/intelssd/rnatr_project/qc/11_extreme_nonexact/ENCSR307SHM_pilot100k_mm2splice_v1/p2_nonexact_tracts_ge1000bp.qc.tsv	PASS		2026-08-03T10:41:19+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_extreme_nonexact_events		a0e09a5440094158	PASS	/mnt/intelssd/rnatr_project/qc/11_extreme_nonexact_events/ENCSR307SHM_pilot100k_mm2splice_v1/extreme_nonexact_event_triage.qc.tsv	PASS		2026-08-03T11:40:44+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_extreme_nonexact_refined		2fd7e55c562ff853	PASS	/mnt/intelssd/rnatr_project/qc/11_extreme_nonexact_refined/ENCSR307SHM_pilot100k_mm2splice_v1/extreme_nonexact_refined_triage.qc.tsv	PASS		2026-08-03T11:48:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_flank_rescue		536e01297100b25f	PASS	/mnt/intelssd/rnatr_project/qc/11_flank_rescue/ENCSR307SHM_pilot100k_mm2splice_v1/reference_compatible_event_flank_rescue.qc.tsv	PASS		2026-08-03T12:18:35+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_frozen_pilot_replay_contract_discovery		ea5e94a08ebfa388	PASS	/mnt/intelssd/rnatr_project/qc/11_frozen_pilot_replay_contract_discovery/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_frozen_pilot_replay_contract_discovery_v0.1.1/frozen_pilot_replay_contract_discovery.qc.tsv	PASS		2026-08-06T08:55:12+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_frozen_pilot_replay_contract_resolution		18288f68d60d93c9	PASS	/mnt/intelssd/rnatr_project/qc/11_frozen_pilot_replay_contract_resolution/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_frozen_pilot_replay_contract_resolution_v0.1.0/frozen_pilot_replay_contract_resolution.qc.tsv	PASS		2026-08-06T09:40:19+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_full_read_block_geometry		4b9ee85895763cb1	PASS	/mnt/intelssd/rnatr_project/qc/11_full_read_block_geometry/ENCSR307SHM_pilot100k_mm2splice_v1/full_read_block_geometry.qc.tsv	PASS		2026-08-03T13:16:46+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_mapping		5c50dbf1f30a743e	OBSERVED	/mnt/intelssd/rnatr_project/qc/11_mapping/ENCSR307SHM_pilot100k_mm2splice_v1/ENCSR307SHM_pilot100k_mm2splice_v1.runtime.tsv			2026-08-03T05:46:49+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_matched_ont_cdna_control_discovery		6185d643cb977481	PASS	/mnt/intelssd/rnatr_project/qc/11_matched_ont_cdna_control_discovery/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_matched_ont_cdna_control_discovery_v0.1.2/20260806T033018Z/matched_ont_cdna_control_discovery.qc.tsv	PASS		2026-08-06T03:33:59+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_motif_jobs		e3b848b34f3085da	PASS	/mnt/intelssd/rnatr_project/qc/11_motif_jobs/ENCSR307SHM_pilot100k_mm2splice_v1/motif_job_preparation_qc.tsv	PASS		2026-08-03T06:24:06+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_observed_reference_alignment		38ccb2a92119f10e	PASS	/mnt/intelssd/rnatr_project/qc/11_observed_reference_alignment/ENCSR307SHM_pilot100k_mm2splice_v1/observed_to_reference_locus.qc.tsv	PASS		2026-08-03T12:07:41+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_ont_cdna_calibration_panel_resolution		5a6823349b6786c7	PASS	/mnt/intelssd/rnatr_project/qc/11_ont_cdna_calibration_panel_resolution/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_ont_cdna_calibration_panel_resolution_v0.1.0/20260806T035556Z/ont_cdna_calibration_panel_resolution.qc.tsv	PASS		2026-08-06T03:56:18+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_cdna_molecule_signatures		cbd0723ce839dd43	PASS	/mnt/intelssd/rnatr_project/qc/11_p01_cdna_molecule_signatures/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_cdna_molecule_signatures_v0.1.2/p01_cdna_molecule_signatures.qc.tsv	PASS		2026-08-04T10:54:00+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_cdna_molecule_similarity_calibration		e5e9cb146d570164	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_cdna_molecule_similarity_calibration/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_cdna_molecule_similarity_benchmark100_v0.1.0/p01_cdna_molecule_similarity_benchmark100.qc.tsv	HOLD		2026-08-04T11:03:21+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_event_to_locus_backbone		2d0ca6e3c8093163	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_event_to_locus_backbone/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_event_to_locus_backbone_v0.1.0/p01_event_to_locus_backbone.qc.tsv	HOLD		2026-08-04T09:47:33+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_exact_span_duplicate_audit		91f6974f72cf7bf5	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_exact_span_duplicate_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_exact_span_duplicate_audit_v0.1.0/p01_exact_span_duplicate_structure.qc.tsv	HOLD		2026-08-04T09:04:56+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_multisource_context_precontrol_review		feb702c9f8f5f601	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_multisource_context_precontrol_review/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_multisource_context_precontrol_review_v0.1.0/p01_multisource_context_precontrol_review.qc.tsv	HOLD		2026-08-05T04:27:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_repeatcatalogs_1kg_population_comparison		13e9495eaf918554	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_repeatcatalogs_1kg_population_comparison/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_repeatcatalogs_1kg_population_comparison_v0.1.1/p01_repeatcatalogs_1kg_population_comparison.qc.tsv	HOLD		2026-08-05T01:59:36+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p01_single_read_1kg_max_exceedance_audit		de84dafbe522655e	HOLD	/mnt/intelssd/rnatr_project/qc/11_p01_single_read_1kg_max_exceedance_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p01_single_read_1kg_max_exceedance_audit_v0.1.0/p01_single_read_1kg_max_exceedance_audit.qc.tsv	HOLD		2026-08-05T02:51:13+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p1_p2_reconciliation		3060d5c21b0040fe	PASS	/mnt/intelssd/rnatr_project/qc/11_p1_p2_reconciliation/ENCSR307SHM_pilot100k_mm2splice_v1/p1_p2_reconciliation_qc.tsv	PASS		2026-08-03T09:38:58+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p2_periodic		15a9bd9586d676f9	PASS	/mnt/intelssd/rnatr_project/qc/11_p2_periodic/ENCSR307SHM_pilot100k_mm2splice_v1/p2_alternate_exact_simple_periodic_qc.tsv	PASS		2026-08-03T09:23:00+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p2_relationship		c96137b7cf020a83	PASS	/mnt/intelssd/rnatr_project/qc/11_p2_relationship/ENCSR307SHM_pilot100k_mm2splice_v1/p2_exact_span_relationship_qc.tsv	PASS		2026-08-03T09:46:57+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_anchor_constrained		2be545e82e91e110	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_anchor_constrained/ENCSR307SHM_pilot100k_mm2splice_v1/p3_anchor_constrained_local_competition.qc.tsv	PASS		2026-08-03T15:27:58+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_benchmark100		cb11c493796e538c	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_benchmark100/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_benchmark100_matrix_v0.1.1/p3_benchmark100.matrix.qc.tsv	PASS		2026-08-04T03:29:49+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_benchmark1000		4e291363e7949746	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_benchmark1000/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_benchmark1000_matrix_v0.1.1/p3_benchmark1000.nested100_parity.qc.tsv	PASS		2026-08-04T04:40:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_benchmark1000_guardrail_audit		ef3a244cc3c5b08c	REVIEW	/mnt/intelssd/rnatr_project/qc/11_p3_batch_benchmark1000_guardrail_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_benchmark1000_guardrail_audit_v0.1.0/p3_benchmark1000.guardrail_audit.qc.tsv	REVIEW		2026-08-04T04:34:51+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_benchmark1000_multievent		813cb1fadad63dba	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_benchmark1000_multievent/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_benchmark1000_multievent_v0.1.0/p3_benchmark1000.multievent.final.qc.tsv	PASS		2026-08-04T04:46:59+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_benchmark100_multievent		e6cdd3da9160fd96	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_benchmark100_multievent/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_multievent_v0.1.2/p3_benchmark100.multievent.final.qc.tsv	PASS		2026-08-04T04:13:32+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_full38424		1f8dac8733ea4b36	OBSERVED	/mnt/intelssd/rnatr_project/qc/11_p3_batch_full38424/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_full38424_run_v0.1.1/p3_full38424.execution.metrics.tsv			2026-08-04T05:12:47+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_full38424_biological_review		3c074f3404d68c3d	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_full38424_biological_review/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_full38424_biological_review_v0.1.1/p3_full38424.biological_review.signoff.qc.tsv	PASS		2026-08-04T05:49:37+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_full38424_finalization		d875b70d987a3a19	HOLD	/mnt/intelssd/rnatr_project/qc/11_p3_batch_full38424_finalization/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_full38424_finalization_v0.1.3/p3_full38424.finalization.qc.tsv	HOLD		2026-08-04T05:37:11+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_plan		a6852da97baef381	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_plan/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/p3_batch_plan.qc.tsv	PASS		2026-08-04T02:09:05+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_plan_benchmark1000		326c72fcb56a5c97	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_plan_benchmark1000/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_benchmark1000_inputs_v0.1.0/p3_benchmark1000.input_preparation.final.qc.tsv	PASS		2026-08-04T04:24:09+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_batch_plan_full38424		8b41d2c249dd1917	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_batch_plan_full38424/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_full38424_inputs_v0.1.0/p3_full38424.input_preparation.final.qc.tsv	PASS		2026-08-04T05:00:48+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_bridge_feasibility		2b358e6e48578ad4	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_bridge_feasibility/ENCSR307SHM_pilot100k_mm2splice_v1/p3_bridge_feasibility.qc.tsv	PASS		2026-08-03T14:57:29+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_bridge_specificity		1b0d1e19a1334d87	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_bridge_specificity/ENCSR307SHM_pilot100k_mm2splice_v1/p3_bridge_sequence_specificity.qc.tsv	PASS		2026-08-03T15:07:06+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_catalog_local_competition		1e435757b8cd4d1f	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_catalog_local_competition/ENCSR307SHM_pilot100k_mm2splice_v1/p3_catalog_complete_local_competition.qc.tsv	PASS		2026-08-03T15:35:50+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_evidence_materialization		ca24892d1ce218a3	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_evidence_materialization/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_signed_evidence_materialization_v0.1.2/p3_signed_evidence.materialization.qc.tsv	PASS		2026-08-04T06:17:58+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_evidence_materialization_contract_audit		c7019f3e2689435e	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_evidence_materialization_contract_audit/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_batch_plan_v0.1_seed20260804/rnatr_p3_evidence_materialization_contract_audit_v0.1.0/p3_evidence_materialization.contract_audit.qc.tsv	PASS		2026-08-04T05:55:49+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_integration_contract		ec0f481d1e3214aa	REVIEW	/mnt/intelssd/rnatr_project/qc/11_p3_integration_contract/ENCSR307SHM_pilot100k_mm2splice_v1/p3_integration_contract.qc.tsv	REVIEW		2026-08-03T16:14:24+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_integration_inventory		b2eb7f30efd8bd4b	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_integration_inventory/ENCSR307SHM_pilot100k_mm2splice_v1/p3_integration_inventory.qc.tsv	PASS		2026-08-03T16:10:15+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_inventory		8cfcfe80bb282889	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_inventory/ENCSR307SHM_pilot100k_mm2splice_v1/p3_proximal_inventory.qc.tsv	PASS		2026-08-03T14:31:47+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_isolated_pair_validation		0f368e0c23567dac	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_isolated_pair_validation/ENCSR307SHM_pilot100k_mm2splice_v1/p3_isolated_pair_validation.qc.tsv	PASS		2026-08-03T15:00:29+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_orientation_audit		c18737622ca5fe31	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_orientation_audit/ENCSR307SHM_pilot100k_mm2splice_v1/p3_orientation_normalization_audit.qc.tsv	PASS		2026-08-03T16:04:12+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_orientation_freeze		ec1a0a1ee00c7c8f	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_orientation_freeze/ENCSR307SHM_pilot100k_mm2splice_v1/p3_orientation_freeze.qc.tsv	PASS		2026-08-03T16:07:36+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_contract_audit		159fa76967311ce4	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_contract_audit/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_algorithm_contract_audit.qc.tsv	PASS		2026-08-03T16:55:19+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_core_contract		6bc614d4add99149	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_core_contract/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_core_contract.qc.tsv	PASS		2026-08-03T17:01:22+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_core_explicit_validation		82ad2a3f8a8c0ada	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_core_explicit_validation/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_explicit_validation.qc.tsv	PASS		2026-08-03T17:54:10+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_core_validation_v4		75fd81e4c5efb707	FAIL	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_core_validation_v4/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_core_positive_validation_v4.qc.tsv	FAIL		2026-08-03T17:32:13+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_core_validation_v5		1de4be536bfdaeb5	FAIL	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_core_validation_v5/ENCSR307SHM_pilot100k_mm2splice_v1/p3_repeat_core_positive_validation_v5.qc.tsv	FAIL		2026-08-03T17:36:33+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_parameter_resolution		15daaf445dce1bfa	REVIEW	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_parameter_resolution/ENCSR307SHM_pilot100k_mm2splice_v1/repeat_parameter_resolution.qc.tsv	REVIEW		2026-08-03T17:14:06+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_repeat_parameter_resolution_v2		798c1ca14d3adce0	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_repeat_parameter_resolution_v2/ENCSR307SHM_pilot100k_mm2splice_v1/repeat_parameter_resolution_v2.qc.tsv	PASS		2026-08-03T17:17:13+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_specialized_motif_plan		fd438c6a85a05abb	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_specialized_motif_plan/ENCSR307SHM_pilot100k_mm2splice_v1/rnatr_p3_specialized_motif_plan_v0.1.2_seed20260804/p3_specialized_motif_plan.qc.tsv	PASS		2026-08-04T08:53:18+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_p3_target_entry_sizing		e4809fd96712af4b	PASS	/mnt/intelssd/rnatr_project/qc/11_p3_target_entry_sizing/ENCSR307SHM_pilot100k_mm2splice_v1/p3_target_entry_repeat_evidence.qc.tsv	PASS		2026-08-03T15:42:48+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_periodic_baseline		b34674634074301f	PASS	/mnt/intelssd/rnatr_project/qc/11_periodic_baseline/ENCSR307SHM_pilot100k_mm2splice_v1/high_confidence_simple_periodic_qc.tsv	PASS		2026-08-03T06:34:13+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_periodic_baseline_audit		ec64f29650f2f3a3	PASS	/mnt/intelssd/rnatr_project/qc/11_periodic_baseline_audit/ENCSR307SHM_pilot100k_mm2splice_v1/periodic_baseline_target_concordance_qc.tsv	PASS		2026-08-03T06:39:14+00:00	Auto-ingested from QC/metric TSV.
ENCSR307SHM_pilot100k_mm2splice_v1	11_periodic_calibrated		bce0e767333850e2	PASS	/mnt/intelssd/rnatr_project/qc/11_periodic_calibrated/ENCSR307SHM_pilot100k_mm2splice_v1/v0.3.3/simple_periodic_evidence.calibrated.v0.3.3.qc.tsv	PASS		2026-08-03T08:51:23+00:00	Auto-ingested from QC/metric TSV.
